upi_id,customer_id,bank_name,account_type,date_added,status,account_age_days,cleaning_status
jennifer4289@upi,cust102444,Pnb,Current,2025-04-15,Active,203,Cleaned and Validated
charles5242@upi,cust102685,Hdfc,Savings,2024-02-28,Active,615,Cleaned and Validated
sharon7195@upi,cust101517,Pnb,Current,2024-01-10,Suspended,664,Cleaned and Validated
jacqueline1256@upi,cust100860,Hdfc,Credit_Card_Linked,2022-08-28,Active,1164,Cleaned and Validated
beth1800@upi,cust101084,Axis,Savings,2025-04-27,Active,191,Cleaned and Validated
frank7477@upi,cust103517,Icici,Savings,2023-08-28,Active,799,Cleaned and Validated
anthony5213@upi,cust109952,Hdfc,Savings,2023-09-01,Active,795,Cleaned and Validated
seth3997@upi,cust102605,Icici,Current,2023-04-09,Active,940,Cleaned and Validated
caleb4416@upi,cust108563,Pnb,Current,2024-08-04,Active,457,Cleaned and Validated
deborah4003@upi,cust109641,Sbi,Credit_Card_Linked,2025-08-02,Active,94,Cleaned and Validated
pamela8540@upi,cust105912,Icici,Credit_Card_Linked,2025-06-11,Active,146,Cleaned and Validated
mr.7691@upi,cust105334,Pnb,Credit_Card_Linked,2025-04-01,Suspended,217,Cleaned and Validated
mark8817@upi,cust102330,Sbi,Savings,2025-03-22,Active,227,Cleaned and Validated
emma1773@upi,cust102539,Sbi,Credit_Card_Linked,2022-12-01,Active,1069,Cleaned and Validated
stephen3850@upi,cust109789,Sbi,Credit_Card_Linked,2024-09-29,Active,401,Cleaned and Validated
frank5758@upi,cust107250,Pnb,Savings,2024-12-15,Active,324,Cleaned and Validated
samuel8031@upi,cust107671,Icici,Savings,2023-01-30,Active,1009,Cleaned and Validated
crystal2675@upi,cust108581,Sbi,Savings,2025-05-08,Active,180,Cleaned and Validated
brendan4666@upi,cust102938,Sbi,Current,2021-09-12,Active,1514,Cleaned and Validated
erin7165@upi,cust107589,Hdfc,Current,2025-03-09,Active,240,Cleaned and Validated
shane9779@upi,cust103783,Axis,Credit_Card_Linked,2023-12-07,Active,698,Cleaned and Validated
andrea9611@upi,cust106456,Pnb,Current,2024-12-05,Active,334,Cleaned and Validated
roy4193@upi,cust106138,Sbi,Current,2025-02-20,Suspended,257,Cleaned and Validated
christine1957@upi,cust107539,Kotak,Credit_Card_Linked,2025-06-20,Active,137,Cleaned and Validated
michael5804@upi,cust102463,Sbi,Current,2024-11-24,Active,345,Cleaned and Validated
julie5273@upi,cust102538,Sbi,Savings,2024-07-31,Active,461,Cleaned and Validated
mario2904@upi,cust101831,Sbi,Credit_Card_Linked,2023-04-30,Active,919,Cleaned and Validated
mark3405@upi,cust107498,Sbi,Savings,2021-11-23,Suspended,1442,Cleaned and Validated
christopher4407@upi,cust100036,Axis,Savings,2024-09-17,Active,413,Cleaned and Validated
jay1709@upi,cust108464,Pnb,Savings,2025-06-25,Active,132,Cleaned and Validated
arthur9330@upi,cust105351,Kotak,Credit_Card_Linked,2022-01-01,Active,1403,Cleaned and Validated
roberta4681@upi,cust107233,Icici,Credit_Card_Linked,2024-08-12,Active,449,Cleaned and Validated
isaac4117@upi,cust101180,Kotak,Savings,2025-04-29,Active,189,Cleaned and Validated
diana8885@upi,cust108729,Axis,Savings,2025-06-01,Active,156,Cleaned and Validated
jesse3596@upi,cust101913,Axis,Savings,2023-03-06,Active,974,Cleaned and Validated
kim2527@upi,cust104823,Pnb,Credit_Card_Linked,2024-05-25,Active,528,Cleaned and Validated
stephanie9199@upi,cust104152,Kotak,Current,2025-06-19,Active,138,Cleaned and Validated
shannon1805@upi,cust107164,Sbi,Savings,2024-03-31,Suspended,583,Cleaned and Validated
victoria5300@upi,cust100127,Kotak,Credit_Card_Linked,2023-08-01,Active,826,Cleaned and Validated
tara6441@upi,cust106321,Hdfc,Savings,2025-02-02,Active,275,Cleaned and Validated
amy2448@upi,cust102433,Axis,Current,2022-02-08,Active,1365,Cleaned and Validated
andrew2694@upi,cust105016,Axis,Current,2024-04-30,Active,553,Cleaned and Validated
michael6721@upi,cust106659,Icici,Current,2023-07-11,Active,847,Cleaned and Validated
shawn8485@upi,cust106398,Kotak,Credit_Card_Linked,2024-03-21,Active,593,Cleaned and Validated
matthew5129@upi,cust109330,Sbi,Credit_Card_Linked,2024-01-14,Active,660,Cleaned and Validated
diana1563@upi,cust105058,Axis,Current,2024-05-01,Active,552,Cleaned and Validated
evan2879@upi,cust104325,Icici,Current,2025-05-14,Active,174,Cleaned and Validated
kathleen1146@upi,cust105372,Icici,Credit_Card_Linked,2023-12-09,Active,696,Cleaned and Validated
darlene9186@upi,cust101120,Pnb,Savings,2024-10-24,Active,376,Cleaned and Validated
mrs.1598@upi,cust102900,Kotak,Credit_Card_Linked,2024-09-30,Active,400,Cleaned and Validated
chad9677@upi,cust105331,Pnb,Savings,2023-01-17,Active,1022,Cleaned and Validated
hannah7820@upi,cust105966,Pnb,Current,2024-09-30,Active,400,Cleaned and Validated
charles5985@upi,cust102814,Hdfc,Current,2024-10-04,Active,396,Cleaned and Validated
gloria4891@upi,cust101221,Kotak,Current,2025-05-21,Active,167,Cleaned and Validated
adam8068@upi,cust108979,Pnb,Current,2025-07-28,Active,99,Cleaned and Validated
cindy7827@upi,cust100298,Pnb,Current,2023-09-22,Active,774,Cleaned and Validated
christopher6441@upi,cust101476,Sbi,Credit_Card_Linked,2025-07-11,Suspended,116,Cleaned and Validated
mrs.7319@upi,cust109893,Kotak,Current,2023-11-29,Suspended,706,Cleaned and Validated
kevin5099@upi,cust101557,Sbi,Credit_Card_Linked,2023-11-20,Active,715,Cleaned and Validated
jessica8701@upi,cust106812,Axis,Credit_Card_Linked,2024-06-01,Active,521,Cleaned and Validated
christopher4132@upi,cust102608,Hdfc,Savings,2023-12-26,Active,679,Cleaned and Validated
emily8624@upi,cust103318,Sbi,Credit_Card_Linked,2023-04-06,Active,943,Cleaned and Validated
adam8336@upi,cust105292,Hdfc,Current,2025-08-04,Active,92,Cleaned and Validated
sarah7228@upi,cust102887,Sbi,Current,2025-05-13,Active,175,Cleaned and Validated
victoria7329@upi,cust109019,Hdfc,Savings,2025-01-23,Active,285,Cleaned and Validated
brandon7266@upi,cust100413,Kotak,Current,2023-11-30,Active,705,Cleaned and Validated
anita9708@upi,cust104867,Icici,Current,2022-09-05,Active,1156,Cleaned and Validated
jennifer1451@upi,cust103805,Kotak,Credit_Card_Linked,2024-07-04,Blocked,488,Cleaned and Validated
rachel3118@upi,cust104808,Sbi,Savings,2024-02-28,Active,615,Cleaned and Validated
jimmy6523@upi,cust100534,Pnb,Savings,2025-02-01,Active,276,Cleaned and Validated
jennifer6650@upi,cust107879,Pnb,Credit_Card_Linked,2024-08-08,Active,453,Cleaned and Validated
patrick5507@upi,cust105839,Icici,Savings,2023-01-26,Active,1013,Cleaned and Validated
elizabeth1135@upi,cust109566,Icici,Savings,2024-03-10,Active,604,Cleaned and Validated
maria2353@upi,cust109203,Hdfc,Current,2024-12-19,Active,320,Cleaned and Validated
jason9594@upi,cust102017,Sbi,Current,2022-10-09,Active,1122,Cleaned and Validated
daniel2066@upi,cust101153,Kotak,Credit_Card_Linked,2024-10-03,Active,397,Cleaned and Validated
steve8106@upi,cust109764,Sbi,Savings,2023-08-26,Active,801,Cleaned and Validated
kristine2257@upi,cust101627,Kotak,Current,2024-10-07,Suspended,393,Cleaned and Validated
terry6121@upi,cust109943,Hdfc,Current,2025-05-05,Active,183,Cleaned and Validated
kenneth2744@upi,cust100275,Kotak,Savings,2022-10-09,Active,1122,Cleaned and Validated
alex3151@upi,cust108429,Sbi,Savings,2025-07-09,Active,118,Cleaned and Validated
michael1089@upi,cust104720,Axis,Savings,2023-09-12,Active,784,Cleaned and Validated
linda6589@upi,cust103085,Axis,Current,2024-06-08,Active,514,Cleaned and Validated
jessica3549@upi,cust100318,Kotak,Savings,2024-06-11,Active,511,Cleaned and Validated
christopher2417@upi,cust106606,Kotak,Current,2024-06-27,Active,495,Cleaned and Validated
andrew3942@upi,cust109654,Pnb,Current,2024-10-26,Active,374,Cleaned and Validated
anita4841@upi,cust105162,Kotak,Credit_Card_Linked,2022-12-28,Active,1042,Cleaned and Validated
lisa4070@upi,cust108665,Icici,Current,2025-08-03,Active,93,Cleaned and Validated
kristen8215@upi,cust103003,Sbi,Savings,2022-04-24,Suspended,1290,Cleaned and Validated
eric2040@upi,cust106799,Pnb,Savings,2023-11-15,Blocked,720,Cleaned and Validated
melissa5149@upi,cust102403,Hdfc,Savings,2025-03-01,Active,248,Cleaned and Validated
dominique4217@upi,cust104490,Sbi,Current,2022-11-15,Active,1085,Cleaned and Validated
melissa5226@upi,cust101138,Axis,Savings,2024-08-12,Active,449,Cleaned and Validated
michael5151@upi,cust102267,Kotak,Savings,2024-12-01,Active,338,Cleaned and Validated
timothy5280@upi,cust109079,Pnb,Credit_Card_Linked,2024-09-02,Active,428,Cleaned and Validated
emily8123@upi,cust107407,Axis,Current,2023-03-18,Active,962,Cleaned and Validated
kayla9906@upi,cust109036,Icici,Savings,2022-06-13,Active,1240,Cleaned and Validated
nathaniel4273@upi,cust102111,Icici,Credit_Card_Linked,2024-11-26,Active,343,Cleaned and Validated
brian1360@upi,cust104799,Pnb,Savings,2023-11-04,Active,731,Cleaned and Validated
joe3644@upi,cust108883,Axis,Current,2024-12-28,Active,311,Cleaned and Validated
leah9216@upi,cust107778,Sbi,Credit_Card_Linked,2024-12-23,Active,316,Cleaned and Validated
robert2394@upi,cust104478,Pnb,Current,2025-07-01,Active,126,Cleaned and Validated
garrett2935@upi,cust100310,Sbi,Current,2025-05-04,Active,184,Cleaned and Validated
brian9559@upi,cust108444,Hdfc,Savings,2024-08-23,Active,438,Cleaned and Validated
jacob6982@upi,cust103963,Sbi,Savings,2025-05-16,Active,172,Cleaned and Validated
mark1762@upi,cust109599,Pnb,Savings,2022-06-11,Active,1242,Cleaned and Validated
allison8224@upi,cust102102,Hdfc,Credit_Card_Linked,2025-02-27,Active,250,Cleaned and Validated
anthony9181@upi,cust106463,Sbi,Current,2024-12-02,Suspended,337,Cleaned and Validated
jeremy9447@upi,cust102202,Sbi,Credit_Card_Linked,2025-07-20,Active,107,Cleaned and Validated
william4114@upi,cust106461,Kotak,Savings,2025-04-19,Active,199,Cleaned and Validated
eric1418@upi,cust108685,Pnb,Current,2023-07-05,Active,853,Cleaned and Validated
lori5673@upi,cust109534,Kotak,Current,2022-02-10,Active,1363,Cleaned and Validated
michael8888@upi,cust105971,Pnb,Current,2024-02-07,Active,636,Cleaned and Validated
edward5468@upi,cust102567,Hdfc,Savings,2025-04-09,Active,209,Cleaned and Validated
anthony3998@upi,cust105572,Sbi,Savings,2024-01-24,Active,650,Cleaned and Validated
brandi8812@upi,cust109626,Axis,Savings,2025-06-02,Active,155,Cleaned and Validated
jessica9688@upi,cust107538,Axis,Current,2024-05-23,Active,530,Cleaned and Validated
patrick4009@upi,cust102304,Axis,Credit_Card_Linked,2025-04-27,Active,191,Cleaned and Validated
rita8823@upi,cust103410,Sbi,Savings,2024-03-13,Active,601,Cleaned and Validated
charles7583@upi,cust100228,Icici,Current,2025-01-31,Active,277,Cleaned and Validated
joshua5572@upi,cust102596,Sbi,Current,2024-07-06,Active,486,Cleaned and Validated
darrell3507@upi,cust104771,Icici,Savings,2025-06-18,Active,139,Cleaned and Validated
mary6268@upi,cust106083,Axis,Savings,2025-01-30,Active,278,Cleaned and Validated
lisa8558@upi,cust100749,Sbi,Credit_Card_Linked,2025-07-12,Active,115,Cleaned and Validated
donna7396@upi,cust108789,Icici,Current,2025-07-12,Active,115,Cleaned and Validated
jessica9760@upi,cust100977,Pnb,Savings,2025-08-03,Active,93,Cleaned and Validated
austin3551@upi,cust106745,Kotak,Current,2025-06-02,Active,155,Cleaned and Validated
thomas3029@upi,cust108499,Pnb,Credit_Card_Linked,2023-04-05,Active,944,Cleaned and Validated
amber5457@upi,cust102614,Pnb,Credit_Card_Linked,2024-06-05,Active,517,Cleaned and Validated
christopher9695@upi,cust107282,Kotak,Savings,2023-05-15,Active,904,Cleaned and Validated
matthew4653@upi,cust104172,Sbi,Savings,2024-07-30,Active,462,Cleaned and Validated
benjamin1705@upi,cust105388,Axis,Credit_Card_Linked,2025-08-03,Active,93,Cleaned and Validated
ricky8784@upi,cust105920,Sbi,Current,2023-09-14,Active,782,Cleaned and Validated
leon1949@upi,cust101852,Pnb,Savings,2024-10-12,Active,388,Cleaned and Validated
taylor6876@upi,cust102624,Icici,Current,2025-07-15,Blocked,112,Cleaned and Validated
travis4752@upi,cust105740,Kotak,Savings,2024-12-25,Active,314,Cleaned and Validated
shannon1781@upi,cust100634,Icici,Current,2024-12-10,Active,329,Cleaned and Validated
kurt1029@upi,cust104671,Icici,Savings,2025-05-07,Active,181,Cleaned and Validated
darren6107@upi,cust108279,Icici,Savings,2024-07-23,Active,469,Cleaned and Validated
cynthia4987@upi,cust108558,Pnb,Credit_Card_Linked,2023-04-12,Active,937,Cleaned and Validated
ruben9839@upi,cust106510,Kotak,Current,2022-09-10,Active,1151,Cleaned and Validated
michael6252@upi,cust107602,Kotak,Savings,2024-11-24,Active,345,Cleaned and Validated
patricia2815@upi,cust109256,Pnb,Current,2023-12-16,Active,689,Cleaned and Validated
robin2063@upi,cust105958,Icici,Savings,2025-05-28,Active,160,Cleaned and Validated
mrs.9681@upi,cust104063,Kotak,Credit_Card_Linked,2025-04-24,Blocked,194,Cleaned and Validated
brianna2941@upi,cust102692,Icici,Credit_Card_Linked,2024-03-28,Active,586,Cleaned and Validated
derrick8412@upi,cust106389,Kotak,Savings,2021-11-18,Active,1447,Cleaned and Validated
frank9407@upi,cust100870,Kotak,Savings,2023-05-13,Active,906,Cleaned and Validated
connor5570@upi,cust100675,Kotak,Savings,2024-05-11,Active,542,Cleaned and Validated
ashley4102@upi,cust102882,Pnb,Credit_Card_Linked,2024-04-01,Active,582,Cleaned and Validated
abigail7624@upi,cust104789,Pnb,Savings,2022-10-19,Active,1112,Cleaned and Validated
kenneth9465@upi,cust109873,Hdfc,Current,2024-10-04,Active,396,Cleaned and Validated
helen4770@upi,cust108074,Sbi,Savings,2025-01-26,Active,282,Cleaned and Validated
ms.3339@upi,cust102305,Icici,Current,2022-12-17,Active,1053,Cleaned and Validated
zachary7039@upi,cust109690,Pnb,Credit_Card_Linked,2022-03-17,Active,1328,Cleaned and Validated
jeremy1446@upi,cust101260,Axis,Savings,2022-03-13,Active,1332,Cleaned and Validated
kristen8972@upi,cust102847,Pnb,Savings,2023-05-26,Active,893,Cleaned and Validated
elizabeth5851@upi,cust102795,Pnb,Current,2023-03-13,Active,967,Cleaned and Validated
david2063@upi,cust106429,Pnb,Credit_Card_Linked,2021-04-08,Active,1671,Cleaned and Validated
ryan5042@upi,cust107054,Sbi,Current,2024-01-26,Active,648,Cleaned and Validated
heather1506@upi,cust104251,Pnb,Credit_Card_Linked,2025-05-11,Active,177,Cleaned and Validated
michael8026@upi,cust108695,Icici,Current,2025-03-10,Blocked,239,Cleaned and Validated
adam2499@upi,cust108255,Icici,Credit_Card_Linked,2022-05-05,Active,1279,Cleaned and Validated
james7186@upi,cust107016,Sbi,Credit_Card_Linked,2023-09-22,Active,774,Cleaned and Validated
olivia8279@upi,cust106695,Icici,Credit_Card_Linked,2025-02-05,Active,272,Cleaned and Validated
mark9320@upi,cust107825,Icici,Credit_Card_Linked,2024-05-16,Active,537,Cleaned and Validated
michelle4002@upi,cust103433,Hdfc,Credit_Card_Linked,2024-06-14,Active,508,Cleaned and Validated
tony6198@upi,cust109101,Kotak,Current,2025-08-05,Active,91,Cleaned and Validated
bobby1098@upi,cust101388,Pnb,Savings,2025-01-23,Active,285,Cleaned and Validated
adam5298@upi,cust108540,Sbi,Current,2025-06-19,Active,138,Cleaned and Validated
sarah5290@upi,cust109230,Icici,Current,2025-06-12,Active,145,Cleaned and Validated
john4225@upi,cust104319,Pnb,Current,2021-01-05,Active,1764,Cleaned and Validated
carolyn4559@upi,cust109631,Icici,Savings,2022-05-13,Active,1271,Cleaned and Validated
jacob4920@upi,cust107272,Pnb,Current,2025-01-20,Active,288,Cleaned and Validated
michael5657@upi,cust104202,Pnb,Credit_Card_Linked,2025-06-11,Active,146,Cleaned and Validated
ann8914@upi,cust109319,Kotak,Current,2021-12-20,Active,1415,Cleaned and Validated
sarah5873@upi,cust107650,Hdfc,Savings,2022-03-17,Active,1328,Cleaned and Validated
nicholas1338@upi,cust108590,Pnb,Savings,2023-12-19,Active,686,Cleaned and Validated
tiffany8356@upi,cust109568,Icici,Current,2025-01-16,Active,292,Cleaned and Validated
laurie5528@upi,cust109533,Sbi,Credit_Card_Linked,2023-06-22,Active,866,Cleaned and Validated
tyler7347@upi,cust101238,Icici,Savings,2025-06-01,Active,156,Cleaned and Validated
vanessa4155@upi,cust104281,Axis,Current,2025-01-15,Active,293,Cleaned and Validated
angela4760@upi,cust104620,Sbi,Credit_Card_Linked,2023-11-20,Active,715,Cleaned and Validated
gloria4580@upi,cust102180,Sbi,Savings,2023-01-28,Suspended,1011,Cleaned and Validated
amber6901@upi,cust108009,Kotak,Current,2023-03-29,Active,951,Cleaned and Validated
nicole5880@upi,cust106337,Axis,Current,2025-08-02,Active,94,Cleaned and Validated
tara5143@upi,cust108669,Pnb,Savings,2025-07-19,Active,108,Cleaned and Validated
mr.5823@upi,cust101068,Kotak,Credit_Card_Linked,2024-02-20,Blocked,623,Cleaned and Validated
christopher5570@upi,cust106606,Axis,Savings,2024-12-21,Active,318,Cleaned and Validated
kathleen4746@upi,cust107906,Pnb,Current,2025-05-30,Active,158,Cleaned and Validated
dr.9534@upi,cust101815,Sbi,Credit_Card_Linked,2025-03-20,Blocked,229,Cleaned and Validated
stephen7966@upi,cust106524,Icici,Current,2024-11-30,Active,339,Cleaned and Validated
patrick1254@upi,cust109706,Hdfc,Current,2025-05-31,Active,157,Cleaned and Validated
courtney2969@upi,cust103695,Sbi,Savings,2024-09-24,Active,406,Cleaned and Validated
amanda4997@upi,cust105469,Icici,Savings,2024-01-31,Active,643,Cleaned and Validated
gwendolyn2908@upi,cust107971,Pnb,Credit_Card_Linked,2024-11-08,Active,361,Cleaned and Validated
ariana8384@upi,cust100722,Sbi,Current,2024-02-01,Active,642,Cleaned and Validated
jennifer6798@upi,cust102041,Sbi,Savings,2025-04-24,Active,194,Cleaned and Validated
wesley7691@upi,cust104850,Axis,Savings,2024-12-07,Active,332,Cleaned and Validated
regina2491@upi,cust105798,Icici,Credit_Card_Linked,2024-03-05,Active,609,Cleaned and Validated
kimberly4745@upi,cust109794,Sbi,Credit_Card_Linked,2025-04-24,Active,194,Cleaned and Validated
andre7874@upi,cust109104,Sbi,Current,2025-07-17,Active,110,Cleaned and Validated
jamie9268@upi,cust103238,Icici,Current,2022-07-31,Active,1192,Cleaned and Validated
catherine2878@upi,cust100232,Pnb,Savings,2023-02-09,Active,999,Cleaned and Validated
patricia1713@upi,cust103344,Pnb,Credit_Card_Linked,2025-07-30,Active,97,Cleaned and Validated
jennifer9542@upi,cust104644,Axis,Savings,2024-06-02,Active,520,Cleaned and Validated
kimberly1429@upi,cust109462,Kotak,Credit_Card_Linked,2024-01-09,Active,665,Cleaned and Validated
david7782@upi,cust105714,Axis,Savings,2024-08-28,Active,433,Cleaned and Validated
jeffrey4334@upi,cust101282,Icici,Credit_Card_Linked,2025-07-08,Active,119,Cleaned and Validated
heather9300@upi,cust100241,Hdfc,Current,2025-06-22,Active,135,Cleaned and Validated
jesus2975@upi,cust101726,Pnb,Savings,2024-08-29,Suspended,432,Cleaned and Validated
chad3808@upi,cust100745,Hdfc,Savings,2024-05-27,Active,526,Cleaned and Validated
william8553@upi,cust104970,Kotak,Current,2025-02-15,Active,262,Cleaned and Validated
patricia4754@upi,cust104861,Kotak,Savings,2022-10-25,Active,1106,Cleaned and Validated
andrew7132@upi,cust109654,Sbi,Credit_Card_Linked,2025-07-03,Active,124,Cleaned and Validated
christian9329@upi,cust103198,Sbi,Current,2024-10-09,Active,391,Cleaned and Validated
david2993@upi,cust100296,Kotak,Current,2025-05-18,Active,170,Cleaned and Validated
brandy7054@upi,cust108933,Pnb,Current,2023-04-28,Active,921,Cleaned and Validated
laura8854@upi,cust104978,Pnb,Savings,2023-09-10,Active,786,Cleaned and Validated
dr.9903@upi,cust103663,Pnb,Credit_Card_Linked,2024-07-28,Blocked,464,Cleaned and Validated
amber5183@upi,cust101947,Kotak,Credit_Card_Linked,2024-10-22,Active,378,Cleaned and Validated
jennifer2680@upi,cust105236,Pnb,Savings,2025-08-01,Blocked,95,Cleaned and Validated
