customer_id,full_name,mobile_number,age,valid_age,valid_gender,region,date_joined,is_business_user,risk_score,risk_check_flag,validation_status_flag,cleaning_status
cust100228,Charles Neal,9120944502,44,OK,Male,central,02-05-2024,TRUE,0.12,OK,OK,Cleaned and Validated
cust100229,Robert Mcmahon,6657547240,37,OK,Female,central,25-02-2022,FALSE,0.18,OK,OK,Cleaned and Validated
cust100230,Amy Brown,Unavailable,37,OK,Male,east,07-05-2021,FALSE,0.23,OK,Needs Review,Cleaned and Validated
cust100231,Brandon Orr,8335887169,65,OK,Female,north,18-05-2022,FALSE,0.22,OK,OK,Cleaned and Validated
cust100232,Catherine Garcia,7631145659,27,OK,Male,east,24-03-2022,FALSE,0.28,OK,OK,Cleaned and Validated
cust100233,Linda Jones,5175034623,54,OK,Male,east,26-12-2021,FALSE,0.42,OK,OK,Cleaned and Validated
cust100234,Amber Anthony,9128793760,41,OK,Female,west,19-04-2021,FALSE,0.19,OK,OK,Cleaned and Validated
cust100235,Heather Carter,2836719588,23,OK,Female,north,07-09-2021,FALSE,0.05,OK,OK,Cleaned and Validated
cust100236,Chelsey Reed,8623038802,51,OK,Female,east,22-11-2024,FALSE,0.06,OK,OK,Cleaned and Validated
cust100237,Alexander Stephens,1465908070,62,OK,Female,east,04-01-2024,FALSE,0.12,OK,OK,Cleaned and Validated
cust100238,Timothy Leonard,4190161310,69,OK,Female,west,27-10-2021,FALSE,0,OK,OK,Cleaned and Validated
cust100239,Theresa Faulkner,7898376101,56,OK,Female,central,06-09-2025,FALSE,0.3,OK,OK,Cleaned and Validated
cust100240,Lisa Harris,6673370447,19,OK,Male,south,23-01-2023,FALSE,0.14,OK,OK,Cleaned and Validated
cust100241,Heather Rodriguez,3602665821,25,OK,Male,west,26-01-2025,FALSE,0.16,OK,OK,Cleaned and Validated
cust100242,Amanda Parsons,2076956534,57,OK,Male,north,08-11-2021,FALSE,0.2,OK,OK,Cleaned and Validated
cust100243,Steven Velasquez,1157483853,61,OK,Male,north,15-05-2021,FALSE,0.03,OK,OK,Cleaned and Validated
cust100244,Steve Wright,2112796349,22,OK,Female,central,20-07-2022,FALSE,0.1,OK,OK,Cleaned and Validated
cust100245,Zachary Wilson,8021287610,22,OK,Female,south,22-05-2022,FALSE,0.28,OK,OK,Cleaned and Validated
cust100246,Andrew Holder,8344248581,29,OK,Female,west,28-01-2025,TRUE,0.27,OK,OK,Cleaned and Validated
cust100247,Wesley Reyes,Unavailable,41,OK,Female,west,09-04-2024,FALSE,0.15,OK,Needs Review,Cleaned and Validated
cust100248,Luke Garrison,9061735906,36,OK,Male,south,15-12-2022,FALSE,0.42,OK,OK,Cleaned and Validated
cust100249,Chelsea Smith,8167884106,33,OK,Male,east,13-05-2021,FALSE,0.04,OK,OK,Cleaned and Validated
cust100250,Robin Zamora,1995139522,30,OK,Female,north,31-03-2022,FALSE,0.16,OK,OK,Cleaned and Validated
cust100251,Paul Carter,8765887220,34,OK,Male,north,20-06-2021,FALSE,0.17,OK,OK,Cleaned and Validated
cust100252,Mark Clark,1788669688,67,OK,Male,west,01-02-2024,TRUE,0,OK,OK,Cleaned and Validated
cust100253,Douglas Martinez,9273267053,57,OK,Female,central,12-06-2023,FALSE,0.43,OK,OK,Cleaned and Validated
cust100254,Raymond Carroll,1961100112,20,OK,Male,west,05-03-2023,TRUE,0.24,OK,OK,Cleaned and Validated
cust100255,Zachary Jordan,6151675810,37,OK,Female,north,02-12-2025,FALSE,0.07,OK,OK,Cleaned and Validated
cust100256,Jason Knox,7805944270,70,OK,Male,east,24-10-2020,FALSE,0.45,OK,OK,Cleaned and Validated
cust100257,William Hanson,3497731240,52,OK,Female,central,23-10-2023,FALSE,0.27,OK,OK,Cleaned and Validated
cust100258,Randall Thompson,9524114364,44,OK,Female,central,27-04-2023,FALSE,0.25,OK,OK,Cleaned and Validated
cust100259,Brenda Wilcox,3761067047,58,OK,Female,west,12-09-2022,FALSE,0.13,OK,OK,Cleaned and Validated
cust100260,John Pitts,2635730315,50,OK,Male,south,12-04-2020,FALSE,0.21,OK,OK,Cleaned and Validated
cust100261,Jeffrey Mclaughlin,9750342816,28,OK,Male,north,14-10-2024,FALSE,0.02,OK,OK,Cleaned and Validated
cust100262,Ruben Booth,4453039442,65,OK,Female,north,08-02-2024,FALSE,0.3,OK,OK,Cleaned and Validated
cust100263,Shirley Bailey,7139501323,43,OK,Male,north,25-09-2022,FALSE,0.16,OK,OK,Cleaned and Validated
cust100264,Jennifer Bell,9545550164,23,OK,Female,west,20-05-2025,FALSE,0.22,OK,OK,Cleaned and Validated
cust100265,Ryan Hunt,6798832806,35,OK,Female,east,16-11-2021,FALSE,0.34,OK,OK,Cleaned and Validated
cust100266,Patrick Austin,9214349276,48,OK,Female,west,09-04-2020,FALSE,0.23,OK,OK,Cleaned and Validated
cust100267,Charles Jenkins,Unavailable,25,OK,Male,south,22-09-2020,FALSE,0.23,OK,Needs Review,Cleaned and Validated
cust100268,Antonio Green,3512468218,19,OK,Other,east,27-01-2023,FALSE,0.23,OK,OK,Cleaned and Validated
cust100269,Amy Diaz,5478182013,26,OK,Female,east,22-08-2023,FALSE,0.11,OK,OK,Cleaned and Validated
cust100270,Helen Robertson,1544554667,44,OK,Male,central,14-10-2022,FALSE,0.3,OK,OK,Cleaned and Validated
cust100271,Stephen Graves,4697904875,44,OK,Female,west,26-01-2023,FALSE,0.39,OK,OK,Cleaned and Validated
cust100272,Stephen Dominguez,8995266443,49,OK,Male,west,09-06-2023,FALSE,0.29,OK,OK,Cleaned and Validated
cust100273,Karen Miller,Unavailable,43,OK,Female,north,15-03-2021,TRUE,0.31,OK,Needs Review,Cleaned and Validated
cust100274,Stephanie Thomas,2036547406,31,OK,Female,south,30-12-2020,FALSE,0.09,OK,OK,Cleaned and Validated
cust100275,Kenneth Sullivan,5754150439,24,OK,Male,west,19-02-2021,FALSE,0.1,OK,OK,Cleaned and Validated
cust100276,Deanna Scott,4845270167,24,OK,Male,south,03-10-2025,FALSE,0.03,OK,OK,Cleaned and Validated
cust100277,Vicki House,2372453390,23,OK,Male,north,13-08-2023,FALSE,0.35,OK,OK,Cleaned and Validated
cust100278,Megan Ford,1350516875,52,OK,Male,north,22-04-2021,FALSE,0.17,OK,OK,Cleaned and Validated
cust100279,Robert Crawford,8179481926,24,OK,Female,west,22-01-2021,FALSE,0.37,OK,OK,Cleaned and Validated
cust100280,Taylor Reyes,Unavailable,65,OK,Male,east,24-10-2023,FALSE,0.11,OK,Needs Review,Cleaned and Validated
cust100281,James Gutierrez,6989279761,29,OK,Male,north,04-03-2022,FALSE,0.15,OK,OK,Cleaned and Validated
cust100282,Brenda Levine,Unavailable,61,OK,Female,west,05-05-2023,FALSE,0.21,OK,Needs Review,Cleaned and Validated
cust100283,Shane Foster,7652492992,46,OK,Male,central,14-05-2023,FALSE,0.31,OK,OK,Cleaned and Validated
cust100284,Leah Barber,8757680636,43,OK,Male,west,27-09-2024,FALSE,0.21,OK,OK,Cleaned and Validated
cust100285,Timothy Johnson,6428798541,42,OK,Female,south,23-12-2024,FALSE,0.23,OK,OK,Cleaned and Validated
cust100286,Natasha Fritz,5687768007,34,OK,Male,central,11-04-2024,FALSE,0.2,OK,OK,Cleaned and Validated
cust100287,Ashley Bell,2712475230,49,OK,Female,central,21-01-2022,FALSE,0.22,OK,OK,Cleaned and Validated
cust100288,Julian Chavez,7233241426,68,OK,Female,east,24-09-2023,FALSE,0.07,OK,OK,Cleaned and Validated
cust100289,Laurie Fuentes,5953089279,24,OK,Male,east,22-03-2021,FALSE,0.21,OK,OK,Cleaned and Validated
cust100290,James Hernandez,3430007438,63,OK,Male,central,05-12-2024,FALSE,0.18,OK,OK,Cleaned and Validated
cust100291,Nicole Munoz,2275079854,37,OK,Female,north,28-06-2023,FALSE,0.19,OK,OK,Cleaned and Validated
cust100292,Theresa Roach,7385142464,35,OK,Male,south,03-02-2021,FALSE,0.26,OK,OK,Cleaned and Validated
cust100293,Suzanne Shaw,Unavailable,26,OK,Male,west,13-07-2023,FALSE,0.12,OK,Needs Review,Cleaned and Validated
cust100294,Gregory Goodman,7675991331,56,OK,Female,north,10-10-2021,FALSE,0.19,OK,OK,Cleaned and Validated
cust100295,Kelly Miller,4126372316,56,OK,Female,west,15-12-2020,FALSE,0.16,OK,OK,Cleaned and Validated
cust100296,David Turner,5776395245,48,OK,Female,east,05-11-2025,FALSE,0.25,OK,OK,Cleaned and Validated
cust100297,Kyle Frost,2357590072,49,OK,Male,west,11-12-2022,FALSE,0.29,OK,OK,Cleaned and Validated
cust100298,Cindy Cooke,4153553163,29,OK,Female,south,09-12-2022,FALSE,0.09,OK,OK,Cleaned and Validated
cust100299,Robert Davis,6598692183,55,OK,Female,central,14-05-2024,FALSE,0.27,OK,OK,Cleaned and Validated
cust100300,John Ingram,8840686229,50,OK,Male,south,22-11-2021,FALSE,0.45,OK,OK,Cleaned and Validated
cust100301,Michael Powell,1356955436,69,OK,Other,south,04-12-2021,FALSE,0.02,OK,OK,Cleaned and Validated
cust100302,Thomas Weber,2952136085,49,OK,Male,north,28-11-2024,FALSE,0.1,OK,OK,Cleaned and Validated
cust100303,Heather Keller,1372551786,26,OK,Female,south,25-06-2022,TRUE,0.09,OK,OK,Cleaned and Validated
cust100304,Jimmy Ortega,6357578023,52,OK,Female,north,07-12-2024,FALSE,0.17,OK,OK,Cleaned and Validated
cust100305,Dominic Walker,Unavailable,61,OK,Male,central,21-02-2023,FALSE,0.39,OK,Needs Review,Cleaned and Validated
cust100306,Anthony Hawkins,9334166844,54,OK,Female,east,07-02-2025,FALSE,0.2,OK,OK,Cleaned and Validated
cust100307,Dr. Robert Davis,8598101537,18,OK,Female,east,17-01-2021,FALSE,0.12,OK,OK,Cleaned and Validated
cust100308,Jessica Miller,7276740948,32,OK,Male,south,10-06-2023,FALSE,0.27,OK,OK,Cleaned and Validated
cust100309,Anna Sims,8206025681,58,OK,Other,east,08-10-2023,FALSE,0.13,OK,OK,Cleaned and Validated
cust100310,Garrett Braun,Unavailable,64,OK,Female,north,16-11-2023,FALSE,0.33,OK,Needs Review,Cleaned and Validated
cust100311,David Barnes,Unavailable,40,OK,Male,east,12-07-2021,FALSE,0.24,OK,Needs Review,Cleaned and Validated
cust100312,Kathleen Bates,6749795699,27,OK,Female,north,01-05-2021,FALSE,0.37,OK,OK,Cleaned and Validated
cust100313,Daniel Lynch,1035338281,23,OK,Female,north,22-02-2023,FALSE,0.12,OK,OK,Cleaned and Validated
cust100314,Mark Willis,3099722602,33,OK,Male,north,09-04-2020,FALSE,0.56,OK,OK,Cleaned and Validated
cust100315,Rodney Robinson,3696029031,23,OK,Male,west,17-11-2020,FALSE,0.3,OK,OK,Cleaned and Validated
cust100316,James Ward,7172445739,64,OK,Female,south,13-02-2024,TRUE,0.28,OK,OK,Cleaned and Validated
cust100317,Crystal Robinson,3576378850,39,OK,Male,central,10-03-2021,FALSE,0.19,OK,OK,Cleaned and Validated
cust100318,Jessica Stephens,9713063836,25,OK,Male,south,23-03-2023,FALSE,0.11,OK,OK,Cleaned and Validated
cust100319,Michelle Castaneda,4855268331,35,OK,Male,central,14-11-2024,FALSE,0.1,OK,OK,Cleaned and Validated
cust100320,Michael Yang,5676304322,51,OK,Male,west,04-09-2025,FALSE,0.18,OK,OK,Cleaned and Validated
cust100321,Mary Garner,6455437650,43,OK,Male,south,27-06-2023,FALSE,0.1,OK,OK,Cleaned and Validated
cust100322,Ricardo Davis,8764065251,53,OK,Male,central,17-08-2021,FALSE,0.23,OK,OK,Cleaned and Validated
cust100323,James Dixon,2616893778,29,OK,Male,west,01-01-2021,FALSE,0.1,OK,OK,Cleaned and Validated
cust100324,Susan Finley,3390537428,19,OK,Male,east,30-01-2023,FALSE,0.27,OK,OK,Cleaned and Validated
cust100325,Kelsey Herman,6120648242,34,OK,Male,west,06-12-2021,FALSE,0.31,OK,OK,Cleaned and Validated
cust100326,Jordan Norton,8303965560,65,OK,Male,central,17-12-2023,FALSE,0.12,OK,OK,Cleaned and Validated
cust100327,Johnny Gomez,7555988382,53,OK,Female,central,20-10-2021,FALSE,0.34,OK,OK,Cleaned and Validated
cust100328,Amy Allen,7077206624,19,OK,Female,west,26-05-2023,FALSE,0.17,OK,OK,Cleaned and Validated
cust100329,Shane Chambers,5741085220,27,OK,Male,central,28-05-2022,FALSE,0.34,OK,OK,Cleaned and Validated
cust100330,Stephen Gillespie,7763621344,70,OK,Male,east,29-09-2021,FALSE,0.25,OK,OK,Cleaned and Validated
cust100331,Jeffrey Beck,7245498504,36,OK,Male,west,30-07-2021,FALSE,0.33,OK,OK,Cleaned and Validated
cust100332,Nathaniel Pittman,1165402845,43,OK,Male,central,07-02-2024,FALSE,0.08,OK,OK,Cleaned and Validated
cust100333,Christopher Maxwell,3729686141,36,OK,Female,central,29-08-2023,FALSE,0.19,OK,OK,Cleaned and Validated
cust100334,Yolanda Lawrence,Unavailable,52,OK,Female,south,02-02-2025,FALSE,0.37,OK,Needs Review,Cleaned and Validated
cust100335,Jennifer Sutton,8585902637,53,OK,Female,north,09-04-2024,FALSE,0.13,OK,OK,Cleaned and Validated
cust100336,Mary Swanson,4804772198,67,OK,Male,west,07-11-2025,FALSE,0,OK,OK,Cleaned and Validated
cust100337,Amber Perkins,9392269539,41,OK,Male,central,15-04-2025,FALSE,0,OK,OK,Cleaned and Validated
cust100338,Thomas Lopez,1656320603,24,OK,Male,north,26-11-2020,FALSE,0,OK,OK,Cleaned and Validated
cust100339,Jacob Tran,5707368169,62,OK,Male,north,18-07-2023,FALSE,0,OK,OK,Cleaned and Validated
cust100340,Jose Hall,Unavailable,55,OK,Male,central,20-01-2023,FALSE,0.15,OK,Needs Review,Cleaned and Validated
cust100341,Paul Smith,6202044501,53,OK,Male,central,26-03-2021,FALSE,0.35,OK,OK,Cleaned and Validated
cust100342,William Clark,5249270921,59,OK,Male,west,10-01-2020,FALSE,0.15,OK,OK,Cleaned and Validated
cust100343,Matthew Palmer,8886478779,33,OK,Female,central,09-10-2023,FALSE,0.24,OK,OK,Cleaned and Validated
cust100344,Grant Wiggins,3266293837,53,OK,Female,south,20-12-2024,FALSE,0.19,OK,OK,Cleaned and Validated
cust100345,Maria Jennings,Unavailable,20,OK,Female,east,22-08-2023,FALSE,0.2,OK,Needs Review,Cleaned and Validated
cust100346,Scott Miller,8051282209,64,OK,Male,north,04-09-2023,FALSE,0.18,OK,OK,Cleaned and Validated
cust100347,Paul Ward,1779045715,44,OK,Male,east,30-11-2020,FALSE,0.18,OK,OK,Cleaned and Validated
cust100348,Kenneth Ray,7158791982,39,OK,Male,south,02-04-2023,FALSE,0.26,OK,OK,Cleaned and Validated
cust100349,Wayne Davis,7994748787,51,OK,Male,east,17-07-2023,FALSE,0.06,OK,OK,Cleaned and Validated
cust100350,Derrick Massey,2795419463,50,OK,Male,west,24-10-2021,FALSE,0.32,OK,OK,Cleaned and Validated
cust100351,Angel Craig,5146123757,66,OK,Female,central,18-08-2022,TRUE,0.31,OK,OK,Cleaned and Validated
cust100352,Kevin Hester,9499226000,31,OK,Male,south,13-07-2025,FALSE,0.18,OK,OK,Cleaned and Validated
cust100353,Jose Griffin,3365744241,32,OK,Male,east,06-05-2024,FALSE,0.3,OK,OK,Cleaned and Validated
cust100354,Andrea Montgomery,7882158693,39,OK,Female,west,14-03-2023,FALSE,0.12,OK,OK,Cleaned and Validated
cust100355,Crystal Cameron,8405963628,41,OK,Female,south,06-04-2023,FALSE,0.14,OK,OK,Cleaned and Validated
cust100356,Stephen Ortiz,4601851677,43,OK,Female,central,29-04-2024,FALSE,0.22,OK,OK,Cleaned and Validated
cust100357,Margaret Ross,7038217631,35,OK,Female,south,18-10-2024,TRUE,0.18,OK,OK,Cleaned and Validated
cust100358,Terri Love,Unavailable,44,OK,Male,north,02-12-2023,FALSE,0.15,OK,Needs Review,Cleaned and Validated
cust100359,Sierra Mccarty,2724049409,29,OK,Male,west,19-03-2023,FALSE,0.12,OK,OK,Cleaned and Validated
cust100360,John Giles,Unavailable,69,OK,Female,south,14-04-2021,FALSE,0.13,OK,Needs Review,Cleaned and Validated
cust100361,Andrew Hood,9970698638,51,OK,Female,east,22-04-2021,TRUE,0.31,OK,OK,Cleaned and Validated
cust100362,Ashley Tran,9856683262,43,OK,Female,south,20-02-2021,FALSE,0,OK,OK,Cleaned and Validated
cust100363,Robert Thompson,2943418539,43,OK,Other,central,18-05-2023,FALSE,0.24,OK,OK,Cleaned and Validated
cust100364,Terry Walsh,2934067702,45,OK,Female,south,14-05-2025,FALSE,0.17,OK,OK,Cleaned and Validated
cust100365,Michael Liu,5851635153,33,OK,Male,central,28-02-2024,FALSE,0.29,OK,OK,Cleaned and Validated
cust100366,Michael Bates,8061009271,28,OK,Male,central,09-04-2021,TRUE,0.26,OK,OK,Cleaned and Validated
cust100367,Chad Lopez,2521216223,31,OK,Male,north,08-01-2024,FALSE,0,OK,OK,Cleaned and Validated
cust100368,Selena Rodriguez,Unavailable,64,OK,Male,central,27-06-2022,FALSE,0.27,OK,Needs Review,Cleaned and Validated
cust100369,Lisa Lee,2084731139,59,OK,Other,north,19-03-2024,FALSE,0.24,OK,OK,Cleaned and Validated
cust100370,Rachel Baldwin,9837012627,67,OK,Male,central,14-02-2023,FALSE,0.2,OK,OK,Cleaned and Validated
cust100371,Anthony Jackson,4598349318,42,OK,Male,north,19-10-2020,FALSE,0.14,OK,OK,Cleaned and Validated
cust100372,Christopher Martinez,Unavailable,48,OK,Male,central,13-09-2024,FALSE,0.3,OK,Needs Review,Cleaned and Validated
cust100373,Rebecca Sullivan,2494016038,18,OK,Male,east,04-04-2022,FALSE,0.15,OK,OK,Cleaned and Validated
cust100374,Christine Woods,8660045337,64,OK,Male,central,22-05-2023,FALSE,0.42,OK,OK,Cleaned and Validated
cust100375,Randall Kelley,3249489515,53,OK,Female,east,20-09-2022,FALSE,0.27,OK,OK,Cleaned and Validated
cust100376,Robert Walker,9701166437,58,OK,Male,central,18-06-2023,FALSE,0.46,OK,OK,Cleaned and Validated
cust100377,Heather Larson,7649412610,53,OK,Male,west,27-08-2021,FALSE,0.11,OK,OK,Cleaned and Validated
cust100378,Christopher Barajas,Unavailable,69,OK,Male,east,18-07-2021,FALSE,0,OK,Needs Review,Cleaned and Validated
cust100379,Johnny Edwards,5833615994,27,OK,Male,east,27-06-2021,FALSE,0.29,OK,OK,Cleaned and Validated
cust100380,Melissa Poole,6155244972,67,OK,Female,north,13-04-2025,FALSE,0.3,OK,OK,Cleaned and Validated
cust100381,John Saunders,4644352938,39,OK,Female,east,18-12-2024,FALSE,0.2,OK,OK,Cleaned and Validated
cust100382,Robert Robinson,5074009305,40,OK,Male,central,20-11-2024,FALSE,0.02,OK,OK,Cleaned and Validated
cust100383,Michael Lee,8067083831,27,OK,Female,east,09-03-2024,FALSE,0.15,OK,OK,Cleaned and Validated
cust100384,Andrew Bond,7567775260,22,OK,Female,central,22-12-2023,FALSE,0.27,OK,OK,Cleaned and Validated
cust100385,Deanna Williams,6897238092,52,OK,Male,south,26-08-2022,FALSE,0.18,OK,OK,Cleaned and Validated
cust100386,Maria Griffith,6186023653,53,OK,Male,south,02-08-2021,TRUE,0.19,OK,OK,Cleaned and Validated
cust100387,Evan George,6946482289,22,OK,Male,north,04-07-2021,TRUE,0.18,OK,OK,Cleaned and Validated
cust100388,Alexandria Smith,Unavailable,43,OK,Male,south,19-07-2022,FALSE,0.09,OK,Needs Review,Cleaned and Validated
cust100389,Rebecca Mercado,8170865801,26,OK,Female,central,30-11-2022,TRUE,0.14,OK,OK,Cleaned and Validated
cust100390,Kenneth Cummings,2481911668,33,OK,Female,south,26-04-2025,FALSE,0.03,OK,OK,Cleaned and Validated
cust100391,Justin Willis,6477339832,60,OK,Female,west,26-11-2020,FALSE,0.41,OK,OK,Cleaned and Validated
cust100392,Adam Alexander,8421281226,29,OK,Male,south,06-08-2021,FALSE,0.14,OK,OK,Cleaned and Validated
cust100393,Javier King,5032401390,52,OK,Male,central,23-09-2022,FALSE,0.26,OK,OK,Cleaned and Validated
cust100394,Andrew Jennings,2563978418,31,OK,Female,north,05-03-2024,FALSE,0.08,OK,OK,Cleaned and Validated
cust100395,Mark Gill,5187400845,69,OK,Female,north,15-05-2025,FALSE,0.3,OK,OK,Cleaned and Validated
cust100396,Douglas Mueller,6729676378,66,OK,Male,central,10-04-2023,TRUE,0,OK,OK,Cleaned and Validated
cust100397,Jennifer Lopez,5514354046,68,OK,Male,south,14-11-2022,FALSE,0.31,OK,OK,Cleaned and Validated
cust100398,Rachael Mccarthy,3959603823,58,OK,Female,north,12-09-2023,FALSE,0.2,OK,OK,Cleaned and Validated
cust100399,Tina Horn,5207930901,58,OK,Female,south,10-09-2020,FALSE,0.45,OK,OK,Cleaned and Validated
cust100400,James Harper,9444953316,43,OK,Male,south,21-04-2021,FALSE,0.04,OK,OK,Cleaned and Validated
cust100401,Heather Harper,1658583484,42,OK,Female,central,07-11-2022,FALSE,0.21,OK,OK,Cleaned and Validated
cust100402,Carol Herrera,6489547707,63,OK,Female,north,25-05-2023,FALSE,0.24,OK,OK,Cleaned and Validated
cust100403,Tom Evans,5754241275,69,OK,Male,central,05-02-2023,FALSE,0.35,OK,OK,Cleaned and Validated
cust100404,Anthony Wilson,6092140973,48,OK,Female,south,31-08-2023,FALSE,0.15,OK,OK,Cleaned and Validated
cust100405,Crystal Robbins,2505077107,58,OK,Male,central,29-07-2024,FALSE,0.21,OK,OK,Cleaned and Validated
cust100406,Matthew Wang,3948194209,44,OK,Female,west,16-02-2021,FALSE,0,OK,OK,Cleaned and Validated
cust100407,Steven Macdonald,2335975909,49,OK,Male,south,15-03-2025,FALSE,0.1,OK,OK,Cleaned and Validated
cust100408,Laura Skinner,4820782598,19,OK,Male,north,15-11-2024,FALSE,0.25,OK,OK,Cleaned and Validated
cust100409,Phillip Patterson,1135309909,43,OK,Female,central,25-07-2025,FALSE,0.33,OK,OK,Cleaned and Validated
cust100410,Shannon Hinton,6949511525,39,OK,Female,north,15-07-2022,TRUE,0.17,OK,OK,Cleaned and Validated
cust100411,Christopher Schmitt,2321999013,65,OK,Male,west,11-10-2022,FALSE,0.45,OK,OK,Cleaned and Validated
cust100412,Richard Peck,1333026775,30,OK,Female,central,26-06-2021,FALSE,0.41,OK,OK,Cleaned and Validated
cust100413,Brandon Neal,8803455033,50,OK,Male,east,20-09-2022,FALSE,0.19,OK,OK,Cleaned and Validated
cust100414,Michael Wilkins,3516430414,41,OK,Female,central,06-01-2023,FALSE,0,OK,OK,Cleaned and Validated
cust100415,Jeffrey Holmes,2390803359,67,OK,Other,east,19-01-2021,FALSE,0,OK,OK,Cleaned and Validated
cust100416,Jordan Ballard,7485328481,47,OK,Male,central,29-03-2024,FALSE,0.11,OK,OK,Cleaned and Validated
cust100417,Victoria Higgins,Unavailable,27,OK,Female,east,24-07-2021,FALSE,0.33,OK,Needs Review,Cleaned and Validated
cust100418,Henry Matthews,3959804484,55,OK,Female,central,10-09-2024,FALSE,0.24,OK,OK,Cleaned and Validated
cust100419,Shawn Owens,1727796306,43,OK,Female,central,06-10-2021,FALSE,0,OK,OK,Cleaned and Validated
cust100420,Donna Gibson,2320606955,43,OK,Male,east,04-06-2022,FALSE,0.17,OK,OK,Cleaned and Validated
cust100421,Frank Barker,1007136986,21,OK,Female,west,18-09-2024,TRUE,0.39,OK,OK,Cleaned and Validated
cust100422,Deborah Graham,Unavailable,37,OK,Female,east,28-02-2025,FALSE,0.16,OK,Needs Review,Cleaned and Validated
